prompt_num	longest_match_count	matching_prompt_num
2109	1	0
2110	1	0
2111	1	0
2112	1	0
2113	3	434
2114	1	0
2115	1	0
2116	1	0
2117	162	988
2118	1	0
2119	1	0
2120	3	1064
2121	5	864
2122	13	1463
2123	16	1885
2124	1	0
2125	10	1085
2126	1	0
2127	1	0
2128	1	0
2129	29	267
2130	37	546
2131	31	1773
2132	1	0
2133	1	0
2134	1	0
2135	17	1921
2136	1	0
2137	1	0
2138	1	0
2139	23	1705
2140	1	0
2141	1	0
2142	1	0
2143	1	0
2144	1	0
2145	1	0
2146	35	1905
2147	1	0
2148	1	0
2149	1	0
2150	1	0
2151	15	1977
2152	1	0
2153	1	0
2154	68	1475
2155	1	0
2156	8	1630
2157	16	1586
2158	1	0
2159	3	2124
2160	1	0
2161	1	0
2162	19	773
2163	1	0
2164	1	0
2165	15	1388
2166	1	0
2167	1	0
2168	1	0
2169	1	0
2170	12	1079
2171	14	1376
2172	1	0
2173	17	1503
2174	3	1337
2175	16	918
2176	1	0
2177	3	1961
2178	4	1712
2179	15	1969
2180	1	0
2181	23	1931
2182	7	1804
2183	1	0
2184	1	0
2185	1	0
2186	1	0
2187	1	0
2188	1	0
2189	1	0
2190	37	1985
2191	1	0
2192	1	0
2193	1	0
2194	1	0
2195	5	1130
2196	1	0
2197	2	1713
2198	1	0
2199	7	1900
2200	1	0
2201	1	0
2202	1	0
2203	4	1686
2204	18	378
2205	3	434
2206	13	1942
2207	1	0
2208	1	0
2209	1	0
2210	1	0
2211	1	0
2212	1	0
2213	1	0
2214	1	0
2215	1	0
2216	1	0
2217	1	0
2218	1	0
2219	24	501
2220	22	1005
2221	1	0
2222	13	2092
2223	53	1710
2224	1	0
2225	1	0
2226	9	2133
2227	1	0
2228	1	0
2229	18	1649
2230	14	1795
2231	1	0
2232	1	0
2233	1	0
2234	17	2047
2235	22	2022
2236	5	1613
2237	1	0
2238	1	0
2239	21	2030
2240	1	0
2241	17	1921
2242	29	1842
2243	7	2144
2244	1	0
2245	1	0
2246	9	2133
2247	26	1659
2248	10	586
2249	5	1916
2250	143	1794
2251	1	0
2252	1	0
2253	11	1917
2254	9	1307
2255	1	0
2256	1	0
2257	13	1887
2258	1	0
2259	29	1592
2260	3	2068
2261	1	0
2262	10	1997
2263	3	1929
2264	4	1742
2265	1	0
2266	24	1554
2267	1	0
2268	1	0
2269	34	1048
2270	34	1121
2271	1	0
2272	1	0
2273	5	1958
2274	1	0
2275	1	0
2276	1	0
2277	18	1894
2278	1	0
2279	9	2116
2280	1	0
2281	1	0
2282	1	0
2283	62	1599
2284	1	0
2285	1	0
2286	1	0
2287	15	1224
2288	2	2107
2289	42	2097
2290	19	2204
2291	1	0
2292	56	1777
2293	1	0
2294	7	1812
2295	37	2042
2296	31	2043
2297	1	0
2298	1	0
2299	44	814
2300	1	0
2301	1	0
2302	13	1646
2303	1	0
2304	36	2095
2305	106	2081
2306	9	2186
2307	1	0
2308	1	0
2309	44	1673
2310	1	0
2311	1	0
2312	1	0
2313	1	0
2314	33	1518
2315	1	0
2316	78	2039
2317	1	0
2318	1	0
2319	1	0
2320	1	0
2321	1	0
2322	3	891
2323	1	0
2324	15	1883
2325	1	0
2326	1	0
2327	1	0
2328	1	0
2329	19	1627
2330	1	0
2331	101	2028
2332	16	2119
2333	1	0
2334	1	0
2335	1	0
2336	8	1976
2337	1	0
2338	6	668
2339	22	1431
2340	34	2050
2341	1	0
2342	1	0
2343	5	2164
2344	67	2283
2345	25	1849
2346	2	1511
2347	1	0
2348	18	2241
2349	16	2071
2350	36	2146
2351	1	0
2352	29	1869
2353	1	0
2354	1	0
2355	1	0
2356	12	2024
2357	1	0
2358	12	2083
2359	84	1488
2360	1	0
2361	1	0
2362	1	0
2363	1	0
2364	34	2094
2365	1	0
2366	1	0
2367	1	0
2368	7	2072
2369	3	2192
2370	34	1048
2371	64	2211
2372	55	2099
2373	13	2089
2374	45	1845
2375	2	927
2376	1	0
2377	1	0
2378	1	0
2379	7	1768
2380	17	1533
2381	21	951
2382	9	1982
2383	1	0
2384	1	0
2385	1	0
2386	1	0
2387	1	0
2388	1	0
2389	10	2037
2390	1	0
2391	1	0
2392	1	0
2393	1	0
2394	1	0
2395	63	1243
2396	1	0
2397	1	0
2398	1	0
2399	1	0
2400	9	1398
2401	1	0
2402	19	1390
2403	8	2101
2404	1	0
2405	1	0
2406	1	0
2407	1	0
2408	129	744
2409	53	1583
2410	11	2114
2411	1	0
2412	22	1179
2413	1	0
2414	1	0
2415	1	0
2416	1	0
2417	1	0
2418	1	0
2419	7	2065
2420	1	0
2421	1	0
2422	2	2281
2423	3	1571
2424	1	0
2425	1	0
2426	4	2112
2427	1	0
2428	1	0
2429	1	0
2430	1	0
2431	1	0
2432	6	2011
2433	1	0
2434	19	1891
2435	1	0
2436	26	1361
2437	18	2241
2438	8	2271
2439	1	0
2440	6	1032
2441	1	0
2442	1	0
2443	1	0
2444	23	2049
2445	2	2244
2446	24	2181
2447	1	0
2448	1	0
2449	16	2151
2450	1	0
2451	2	2102
2452	1	0
2453	1	0
2454	1	0
2455	1	0
2456	1	0
2457	30	1988
2458	1	0
2459	5	1345
2460	1	0
2461	1	0
2462	1	0
2463	9	2017
2464	44	2213
2465	56	2224
2466	18	2010
2467	5	2263
2468	1	0
2469	47	1868
2470	1	0
2471	1	0
2472	1	0
2473	58	1909
2474	1	0
2475	3	1619
2476	10	1238
2477	1	0
2478	37	1904
2479	1	0
2480	1	0
2481	1	0
2482	3	2068
2483	18	971
2484	1	0
2485	12	1903
2486	1	0
2487	1	0
2488	1	0
2489	1	0
2490	1	0
2491	1	0
2492	2	1430
2493	16	936
2494	1	0
2495	5	1691
2496	40	2004
2497	1	0
2498	1	0
2499	2	1146
2500	1	0
2501	1	0
2502	1	0
2503	8	1786
2504	16	2179
2505	1	0
2506	1	0
2507	1	0
2508	25	1881
2509	30	2259
2510	1	0
2511	1	0
2512	1	0
2513	1	0
2514	1	0
2515	1	0
2516	1	0
2517	26	723
2518	1	0
2519	1	0
2520	1	0
2521	11	1889
2522	1	0
2523	5	1367
2524	10	392
2525	6	2100
2526	1	0
2527	1	0
2528	5	2323
2529	4	416
2530	1	0
2531	1	0
2532	5	2315
2533	23	443
2534	1	0
2535	1	0
2536	1	0
2537	1	0
2538	1	0
2539	1	0
2540	1	0
2541	1	0
2542	5	1949
2543	1	0
2544	42	2337
2545	1	0
2546	1	0
2547	1	0
2548	1	0
2549	1	0
2550	1	0
2551	1	0
2552	56	2452
2553	1	0
2554	2	2313
2555	5	1764
2556	2	2291
2557	1	0
2558	10	1478
2559	1	0
2560	1	0
2561	8	2467
2562	1	0
2563	10	2361
2564	1	0
2565	1	0
2566	1	0
2567	1	0
2568	1	0
2569	154	1540
2570	7	1812
2571	5	1887
2572	1	0
2573	1	0
2574	1	0
2575	1	0
2576	1	0
2577	12	1695
2578	1	0
2579	1	0
2580	1	0
2581	1	0
2582	1	0
2583	1	0
2584	1	0
2585	42	2097
2586	1	0
2587	1	0
2588	1	0
2589	1	0
2590	1	0
2591	1	0
2592	3	2490
2593	1	0
2594	1	0
2595	1	0
2596	1	0
2597	14	2222
2598	1	0
2599	1	0
2600	1	0
2601	13	600
2602	1	0
2603	64	2211
2604	22	2347
2605	1	0
2606	17	2524
2607	21	2402
2608	1	0
2609	7	734
2610	57	2409
2611	1	0
2612	2	2107
2613	17	2157
2614	1	0
2615	1	0
2616	1	0
2617	6	2236
2618	1	0
2619	54	965
2620	25	2387
2621	1	0
2622	30	2242
2623	1	0
2624	1	0
2625	1	0
2626	1	0
2627	17	2542
2628	1	0
2629	1	0
2630	1	0
2631	1	0
2632	18	2606
2633	1	0
2634	1	0
2635	14	1795
2636	1	0
2637	1	0
2638	1	0
2639	1	0
2640	1	0
2641	1	0
2642	1	0
2643	1	0
2644	57	2292
2645	1	0
2646	1	0
2647	1	0
2648	1	0
2649	1	0
2650	1	0
2651	28	362
2652	8	2182
2653	1	0
2654	1	0
2655	14	2373
2656	19	2341
2657	46	2295
2658	1	0
2659	1	0
2660	5	2472
2661	1	0
2662	1	0
2663	1	0
2664	3	2086
2665	1	0
2666	1	0
2667	1	0
2668	1	0
2669	1	0
2670	1	0
2671	1	0
2672	25	2266
2673	1	0
2674	1	0
2675	1	0
2676	1	0
2677	55	2579
2678	1	0
2679	53	1710
2680	1	0
2681	4	1956
2682	19	1260
2683	6	2448
2684	1	0
2685	69	829
2686	1	0
2687	2	2415
2688	1	0
2689	1	0
2690	3	2490
2691	3	1337
2692	5	2534
2693	17	1189
2694	4	2303
2695	10	818
2696	1	0
2697	1	0
2698	1	0
2699	47	2374
2700	1	0
2701	5	686
2702	1	0
2703	1	0
2704	1	0
2705	2	2553
2706	11	2463
2707	1	0
2708	1	0
2709	1	0
2710	1	0
2711	8	2674
2712	15	1759
2713	14	1795
2714	1	0
2715	1	0
2716	6	2532
2717	12	939
2718	18	1649
2719	1	0
2720	1	0
2721	1	0
2722	38	2190
2723	1	0
2724	32	2543
2725	1	0
2726	1	0
2727	86	2359
2728	1	0
2729	1	0
2730	1	0
2731	1	0
2732	14	2601
2733	3	1526
2734	64	2395
2735	1	0
2736	44	2213
2737	15	1878
2738	1	0
2739	144	2250
2740	1	0
2741	1	0
2742	1	0
2743	1	0
2744	22	2053
2745	1	0
2746	39	2546
2747	21	747
2748	1	0
2749	1	0
2750	10	2193
2751	18	2693
2752	1	0
2753	1	0
2754	9	2152
2755	1	0
2756	1	0
2757	2	2453
2758	2	1828
2759	1	0
2760	1	0
2761	7	2488
2762	31	1724
2763	1	0
2764	1	0
2765	103	2331
2766	1	0
2767	1	0
2768	21	2346
2769	18	2606
2770	142	978
2771	1	0
2772	14	1853
2773	1	0
2774	3	1831
2775	49	1268
2776	1	0
2777	1	0
2778	1	0
2779	97	916
2780	1	0
2781	1	0
2782	1	0
2783	3	1228
2784	1	0
2785	3	2240
2786	9	1551
2787	1	0
2788	1	0
2789	43	2585
2790	1	0
2791	6	296
2792	15	2605
2793	36	2715
2794	1	0
2795	1	0
2796	14	2127
2797	27	635
2798	1	0
2799	1	0
2800	14	2648
2801	1	0
2802	1	0
2803	9	2503
2804	4	861
2805	1	0
2806	1	0
2807	3	1831
2808	1	0
2809	1	0
2810	12	2691
2811	1	0
2812	1	0
2813	1	0
2814	29	2651
2815	49	1505
2816	1	0
2817	1	0
2818	1	0
2819	1	0
2820	25	2077
2821	38	1574
2822	1	0
2823	1	0
2824	1	0
2825	1	0
2826	2	778
2827	17	2349
2828	12	2673
2829	1	0
2830	1	0
2831	1	0
2832	4	1529
2833	2	1923
2834	15	2605
2835	1	0
2836	2	2472
2837	35	1948
2838	1	0
2839	7	2716
2840	8	1744
2841	23	712
2842	1	0
2843	38	2478
2844	10	2525
2845	10	1983
2846	14	1758
2847	2	2809
2848	2	1573
2849	11	2818
2850	1	0
2851	1	0
2852	130	2408
2853	1	0
2854	1	0
2855	9	2152
2856	1	0
2857	1	0
2858	9	2840
2859	5	2681
2860	1	0
2861	12	2054
2862	1	0
2863	1	0
2864	1	0
2865	1	0
2866	10	2595
2867	18	2627
2868	1	0
2869	15	2524
2870	9	2403
2871	12	1425
2872	1	0
2873	1	0
2874	145	2739
2875	1	0
2876	1	0
2877	1	0
2878	1	0
2879	15	2605
2880	1	0
2881	1	0
2882	2	2462
2883	1	0
2884	1	0
2885	21	1446
2886	2	265
2887	1	0
2888	1	0
2889	1	0
2890	1	0
2891	1	0
2892	1	0
2893	3	2643
2894	31	2509
2895	1	0
2896	35	1644
2897	1	0
2898	1	0
2899	1	0
2900	1	0
2901	1	0
2902	6	673
2903	1	0
2904	1	0
2905	1	0
2906	1	0
2907	3	2687
2908	48	2699
2909	1	0
2910	9	2711
2911	20	2466
2912	1	0
2913	1	0
2914	6	1655
2915	12	2684
2916	1	0
2917	5	1896
2918	10	2786
2919	1	0
2920	3	2454
2921	11	1984
2922	74	2536
2923	1	0
2924	1	0
2925	1	0
2926	3	2209
2927	1	0
2928	3	2362
2929	30	2744
2930	1	0
2931	2	1959
2932	1	0
2933	1	0
2934	1	0
2935	1	0
2936	40	2746
2937	7	2742
2938	2	2771
2939	1	0
2940	2	2809
2941	1	0
2942	1	0
2943	3	2757
2944	17	1707
2945	22	2584
2946	15	2653
2947	16	2654
2948	1	0
2949	1	0
2950	1	0
2951	55	727
2952	9	2445
2953	15	2605
2954	46	2712
2955	2	1282
2956	10	1482
2957	1	0
2958	8	2791
2959	1	0
2960	5	2767
2961	10	2035
2962	1	0
2963	8	1050
2964	163	2117
2965	30	2626
2966	18	1496
2967	1	0
2968	1	0
2969	1	0
2970	1	0
2971	2	2675
2972	36	2903
2973	1	0
2974	1	0
2975	65	2831
2976	1	0
2977	2	2377
2978	1	0
2979	22	2607
2980	1	0
2981	1	0
2982	58	1677
2983	1	0
2984	18	2901
2985	41	1339
2986	9	2548
2987	9	2564
2988	27	2436
2989	9	2158
2990	3	1835
2991	5	2534
2992	1	0
2993	1	0
2994	11	1918
2995	2	2388
2996	2	2435
2997	1	0
2998	1	0
2999	1	0
3000	6	1515
3001	1	0
3002	11	1717
3003	1	0
3004	16	1884
3005	1	0
3006	1	0
3007	1	0
3008	49	2575
3009	51	221
3010	34	2050
3011	6	1701
3012	1	0
3013	1	0
3014	1	0
3015	1	0
3016	1	0
3017	15	2713
3018	1	0
3019	1	0
3020	1	0
3021	1	0
3022	1	0
3023	1	0
3024	12	2707
3025	1	0
3026	9	2840
3027	1	0
3028	1	0
3029	12	1692
3030	2	1821
3031	1	0
3032	1	0
3033	1	0
3034	5	995
3035	9	2652
3036	24	2139
3037	1	0
3038	1	0
3039	1	0
3040	1	0
3041	1	0
3042	2	1327
3043	2	2875
3044	22	2347
3045	11	2956
3046	1	0
3047	1	0
3048	9	2876
3049	1	0
3050	1	0
3051	33	2724
3052	35	2914
3053	5	2916
3054	1	0
3055	1	0
3056	1	0
3057	15	2844
3058	1	0
3059	62	2473
3060	25	1746
3061	2	1974
3062	31	2622
3063	105	1225
3064	1	0
3065	8	232
3066	1	0
3067	1	0
3068	1	0
3069	20	2434
3070	1	0
3071	10	2786
3072	1	0
3073	1	0
3074	1	0
3075	14	2884
3076	1	0
3077	22	2747
3078	1	0
3079	1	0
3080	145	381
3081	1	0
3082	5	2694
3083	53	1710
3084	1	0
3085	1	0
3086	1	0
3087	1	0
3088	1	0
3089	1	0
3090	15	854
3091	1	0
3092	1	0
3093	71	2344
3094	54	965
3095	1	0
3096	1	0
3097	1	0
3098	1	0
3099	1	0
3100	1	0
3101	7	2594
3102	1	0
3103	1	0
3104	18	2901
3105	15	2713
3106	1	0
3107	5	2780
3108	1	0
3109	1	0
3110	1	0
3111	1	0
3112	1	0
3113	1	0
3114	1	0
3115	7	2868
3116	53	2562
3117	49	2908
3118	1	0
3119	7	2650
3120	9	1876
3121	1	0
3122	1	0
3123	1	0
3124	1	0
3125	1	0
3126	1	0
3127	1	0
3128	1	0
3129	36	2837
3130	79	2424
3131	1	0
3132	1	0
3133	1	0
3134	1	0
3135	12	2558
3136	1	0
3137	1	0
3138	1	0
3139	1	0
3140	1	0
3141	1	0
3142	3	2892
3143	4	2969
3144	15	2844
3145	44	1113
3146	53	1400
3147	1	0
3148	1	0
3149	47	1952
3150	1	0
3151	3	2938
3152	1	0
3153	1	0
3154	70	2881
3155	1	0
3156	11	2566
3157	1	0
3158	1	0
3159	1	0
3160	54	965
3161	12	3025
3162	1	0
3163	1	0
3164	4	1633
3165	19	2941
3166	1	0
3167	30	73
3168	1	0
3169	1	0
3170	1	0
3171	1	0
3172	1	0
3173	3	434
3174	11	2956
3175	9	2156
3176	1	0
3177	10	2803
3178	14	3001
3179	15	2846
3180	1	0
3181	1	0
3182	1	0
3183	11	1784
3184	3	2967
3185	1	0
3186	1	0
3187	1	0
3188	1	0
3189	6	2783
3190	1	0
3191	5	778
3192	14	3040
3193	1	0
3194	1	0
3195	1	0
3196	1	0
3197	1	0
3198	1	0
3199	1	0
3200	36	2903
3201	45	551
3202	54	3083
3203	1	0
3204	19	2895
3205	1	0
3206	1	0
3207	1	0
3208	1	0
3209	48	352
3210	1	0
3211	1	0
3212	1	0
3213	9	3000
3214	30	3067
3215	1	0
3216	1	0
3217	18	2494
3218	19	2867
3219	1	0
3220	1	0
3221	1	0
3222	1	0
3223	1	0
3224	1	0
3225	1	0
3226	10	1700
3227	1	0
3228	1	0
3229	1	0
3230	1	0
3231	1	0
3232	1	0
3233	1	0
3234	1	0
3235	1	0
3236	1	0
3237	1	0
3238	1	0
3239	1	0
3240	1	0
3241	1	0
3242	4	2901
3243	1	0
3244	1	0
3245	11	1466
3246	1	0
3247	5	2780
3248	1	0
3249	1	0
3250	21	2363
3251	4	1729
3252	54	2735
3253	16	2324
3254	1	0
3255	1	0
3256	78	1954
3257	1	0
3258	1	0
3259	1	0
3260	1	0
3261	1	0
3262	1	0
3263	47	2657
3264	1	0
3265	1	0
3266	1	0
3267	1	0
3268	77	2854
3269	84	2685
3270	7	3086
3271	1	0
3272	1	0
3273	1	0
3274	1	0
3275	1	0
3276	1	0
3277	1	0
3278	1	0
3279	1	0
3280	1	0
3281	8	469
3282	1	0
3283	1	0
3284	1	0
3285	1	0
3286	1	0
3287	1	0
3288	1	0
3289	26	2820
3290	194	3098
3291	45	3132
3292	1	0
3293	1	0
3294	3	2079
3295	17	3075
3296	1	0
3297	1	0
3298	1	0
3299	165	2964
3300	1	0
3301	2	2949
3302	1	0
3303	2	2470
3304	1	0
3305	1	0
3306	1	0
3307	1	0
3308	1	0
3309	1	0
3310	1	0
3311	1	0
3312	1	0
3313	1	0
3314	2	2759
3315	69	760
3316	1	0
3317	1	0
3318	1	0
3319	1	0
3320	1	0
3321	1	0
3322	36	1513
3323	12	2849
3324	1	0
3325	1	0
3326	11	3177
3327	1	0
3328	1	0
3329	1	0
3330	38	2663
3331	1	0
3332	15	2846
3333	1	0
3334	18	2613
3335	1	0
3336	1	0
3337	1	0
3338	1	0
3339	15	3162
3340	1	0
3341	47	2657
3342	15	3139
3343	68	1689
3344	21	3065
3345	1	0
3346	1	0
3347	1	0
3348	8	3284
3349	1	0
3350	1	0
3351	1	0
3352	114	2274
3353	6	3082
3354	1	0
3355	1	0
3356	3	3264
3357	22	2347
3358	6	3112
3359	15	2777
3360	1	0
3361	2	2252
3362	1	0
3363	1	0
3364	15	2713
3365	1	0
3366	1	0
3367	13	3161
3368	1	0
3369	1	0
3370	1	0
3371	1	0
3372	1	0
3373	1	0
3374	1	0
3375	1	0
3376	2	2516
3377	1	0
3378	1	0
3379	3	2390
3380	9	3180
3381	1	0
3382	1	0
3383	1	0
3384	1	0
3385	2	2458
3386	24	3077
3387	1	0
3388	1	0
3389	1	0
3390	3	2836
3391	7	3055
3392	1	0
3393	1	0
3394	1	0
3395	1	0
3396	1	0
3397	7	3233
3398	19	2867
3399	3	2941
3400	1	0
3401	1	0
3402	1	0
3403	2	2957
3404	1	0
3405	2	1968
3406	1	0
3407	5	2832
3408	1	0
3409	14	3135
3410	1	0
3411	1	0
3412	1	0
3413	1	0
3414	11	3048
3415	1	0
3416	145	381
3417	1	0
3418	53	2865
3419	1	0
3420	1	0
3421	1	0
3422	3	2490
3423	1	0
3424	1	0
3425	47	3373
3426	1	0
3427	2	3276
3428	1	0
3429	1	0
3430	1	0
3431	52	3013
3432	1	0
3433	5	1492
3434	9	3309
3435	1	0
3436	1	0
3437	45	1575
3438	1	0
3439	11	3211
3440	1	0
3441	1	0
3442	1	0
3443	1	0
3444	1	0
3445	57	3150
3446	1	0
3447	4	2955
3448	1	0
3449	1	0
3450	1	0
3451	1	0
3452	1	0
3453	1	0
3454	15	3178
3455	1	0
3456	23	2948
3457	12	3285
3458	1	0
3459	1	0
3460	2	2729
3461	4	2990
3462	4	2971
3463	1	0
3464	1	0
3465	1	0
3466	1	0
3467	1	0
3468	1	0
3469	1	0
3470	1	0
3471	1	0
3472	1	0
3473	1	0
3474	1	0
3475	1	0
3476	1	0
3477	10	2811
3478	1	0
3479	1	0
3480	1	0
3481	1	0
3482	1	0
3483	1	0
3484	1	0
3485	7	2808
3486	54	3106
3487	1	0
3488	1	0
3489	1	0
3490	54	3146
3491	11	3211
3492	51	3292
3493	11	3035
3494	1	0
3495	1	0
3496	8	2050
3497	1	0
3498	1	0
3499	13	3316
3500	1	0
3501	1	0
3502	37	1415
3503	1	0
3504	1	0
3505	1	0
3506	1	0
3507	1	0
3508	3	3224
3509	17	2449
3510	1	0
3511	1	0
3512	1	0
3513	5	1764
3514	1	0
3515	1	0
3516	1	0
3517	1	0
3518	30	2962
3519	1	0
3520	1	0
3521	9	2612
3522	55	3202
3523	2	3244
3524	1	0
3525	26	3386
3526	1	0
3527	1	0
3528	23	3205
3529	1	0
3530	1	0
3531	1	0
3532	1	0
3533	2	3007
3534	1	0
3535	22	3295
3536	1	0
3537	1	0
3538	1	0
3539	12	1842
3540	1	0
3541	1	0
3542	1	0
3543	7	2440
3544	3	3403
3545	1	0
3546	1	0
3547	8	2228
3548	1	0
3549	1	0
3550	3	3131
3551	62	2610
3552	26	1657
3553	1	0
3554	1	0
3555	1	0
3556	1	0
3557	1	0
3558	10	2987
3559	1	0
3560	1	0
3561	1	0
3562	1	0
3563	1	0
3564	1	0
3565	36	2903
3566	1	0
3567	1	0
3568	1	0
3569	1	0
3570	10	3327
3571	17	3253
3572	1	0
3573	1	0
3574	1	0
3575	1	0
3576	1	0
3577	1	0
3578	1	0
3579	12	2697
3580	1	0
3581	1	0
3582	1	0
3583	1	0
3584	10	2855
3585	1	0
3586	18	1811
3587	1	0
3588	1	0
3589	43	2585
3590	15	1749
3591	1	0
3592	1	0
3593	1	0
3594	1	0
3595	12	2623
3596	13	3161
3597	56	3490
3598	1	0
3599	1	0
3600	1	0
3601	12	3326
3602	3	2891
3603	1	0
3604	2	3448
3605	1	0
3606	1	0
3607	1	0
3608	2	3473
3609	1	0
3610	1	0
3611	2	2021
3612	3	2346
3613	1	0
3614	1	0
3615	1	0
3616	1	0
3617	1	0
3618	1	0
3619	1	0
3620	1	0
3621	1	0
3622	1	0
3623	1	0
3624	1	0
3625	37	3129
3626	6	3503
3627	1	0
3628	1	0
3629	1	0
3630	54	3418
3631	13	3414
3632	1	0
3633	1	0
3634	1	0
3635	20	2782
3636	1	0
3637	1	0
3638	66	3059
3639	1	0
3640	1	0
3641	1	0
3642	3	3152
3643	3	3328
3644	1	0
3645	1	0
3646	1	0
3647	12	3564
3648	1	0
3649	1	0
3650	14	1635
3651	14	2485
3652	1	0
3653	1	0
3654	1	0
3655	1	0
3656	2	3557
3657	1	0
3658	1	0
3659	24	2444
3660	1	0
3661	18	3531
3662	1	0
3663	56	3252
3664	1	0
3665	1	0
3666	24	3408
3667	47	3437
3668	1	0
3669	1	0
3670	1	0
3671	1	0
3672	1	0
3673	1	0
3674	55	3202
3675	1	0
3676	28	2078
3677	1	0
3678	11	1452
3679	2	1430
3680	14	2948
3681	47	2657
3682	1	0
3683	25	3535
3684	4	2085
3685	1	0
3686	6	2236
3687	1	0
3688	2	3275
3689	1	0
3690	11	3648
3691	1	0
3692	33	2682
3693	12	2939
3694	1	0
3695	1	0
3696	1	0
3697	37	3565
3698	1	0
3699	1	0
3700	1	0
3701	43	2489
3702	11	3114
3703	15	3190
3704	1	0
3705	2	3515
3706	18	3585
3707	2	1877
3708	4	3142
3709	1	0
3710	1	0
3711	1	0
3712	1	0
3713	2	2721
3714	1	0
3715	1	0
3716	1	0
3717	1	0
3718	60	2982
3719	43	2624
3720	1	0
3721	1	0
3722	1	0
3723	1	0
3724	1	0
3725	1	0
3726	9	3115
3727	1	0
3728	1	0
3729	1	0
3730	13	3457
3731	1	0
3732	10	3656
3733	1	0
3734	1	0
3735	5	3514
3736	1	0
3737	8	3391
3738	1	0
3739	13	3647
3740	3	1721
3741	13	3166
3742	1	0
3743	7	3412
3744	1	0
3745	17	3569
3746	1	0
3747	8	2646
3748	1	0
3749	7	3694
3750	1	0
3751	1	0
3752	19	3195
3753	36	2830
3754	1	0
3755	1	0
3756	55	3490
3757	1	0
3758	1	0
3759	1	0
3760	1	0
3761	1	0
3762	1	0
3763	1	0
3764	1	0
3765	45	2309
3766	3	3267
3767	1	0
3768	16	1927
3769	20	2162
3770	1	0
3771	1	0
3772	1	0
3773	3	3240
3774	1	0
3775	1	0
3776	1	0
3777	62	2218
3778	35	2822
3779	1	0
3780	1	0
3781	1	0
3782	1	0
3783	1	0
3784	18	3454
3785	1	0
3786	1	0
3787	1	0
3788	1	0
3789	6	3755
3790	1	0
3791	17	1980
3792	1	0
3793	1	0
3794	1	0
3795	12	2921
3796	8	3593
3797	9	3747
3798	1	0
3799	39	3330
3800	1	0
3801	7	3598
3802	1	0
3803	6	3513
3804	1	0
3805	1	0
3806	1	0
3807	131	1755
3808	1	0
3809	2	3627
3810	1	0
3811	2	3259
3812	5	3654
3813	1	0
3814	1	0
3815	235	981
3816	3	3222
3817	1	0
3818	1	0
3819	1	0
3820	33	3471
3821	1	0
3822	1	0
3823	1	0
3824	1	0
3825	1	0
3826	1	0
3827	1	0
3828	4	2153
3829	9	2661
3830	18	3395
3831	1	0
3832	9	3506
3833	1	0
3834	1	0
3835	2	2968
3836	54	3545
3837	1	0
3838	34	3692
3839	1	0
3840	10	3495
3841	1	0
3842	7	3233
3843	43	2399
3844	1	0
3845	1	0
3846	47	1868
3847	1	0
3848	1	0
3849	9	3641
3850	1	0
3851	1	0
3852	1	0
3853	1	0
3854	24	3074
3855	12	1079
3856	32	3566
3857	17	3746
3858	2	2430
3859	1	0
3860	37	3168
3861	16	3466
3862	1	0
3863	10	3404
3864	3	3393
3865	1	0
3866	1	0
3867	11	3591
3868	2	3511
3869	5	1586
3870	4	2886
3871	1	0
3872	1	0
3873	47	2599
3874	4	3643
3875	1	0
3876	21	3546
3877	2	3771
3878	1	0
3879	1	0
3880	1	0
3881	43	3705
3882	1	0
3883	13	3647
3884	1	0
3885	1	0
3886	1	0
3887	1	0
3888	3	3385
3889	3	1650
3890	1	0
3891	5	1896
3892	6	2658
3893	11	3570
3894	8	3749
3895	1	0
3896	1	0
3897	13	2036
3898	1	0
3899	1	0
3900	1	0
3901	12	3702
3902	16	3464
3903	56	3674
3904	2	3723
3905	5	2806
3906	1	0
3907	1	0
3908	1	0
3909	27	3289
3910	29	1747
3911	1	0
3912	1	0
3913	54	965
3914	9	3720
3915	1	0
3916	1	0
3917	20	3016
3918	1	0
3919	1	0
3920	34	3692
3921	1	0
3922	16	3524
3923	1	0
3924	1	0
3925	1	0
3926	1	0
3927	10	2989
3928	37	2896
3929	1	0
3930	1	0
3931	1	0
3932	1	0
3933	15	2713
3934	1	0
3935	1	0
3936	6	3450
3937	6	3197
3938	1	0
3939	1	0
3940	1	0
3941	19	3750
3942	1	0
3943	1	0
3944	2	3875
3945	16	3520
3946	3	3618
3947	31	3518
3948	24	3157
3949	5	1691
3950	1	0
3951	1	0
3952	1	0
3953	52	3492
3954	16	2665
3955	1	0
3956	1	0
3957	1	0
3958	1	0
3959	1	0
3960	1	0
3961	131	2852
3962	1	0
3963	177	2310
3964	1	0
3965	11	3689
3966	1	0
3967	1	0
3968	1	0
3969	1	0
3970	1	0
3971	11	3065
3972	25	2042
3973	8	3743
3974	34	2061
3975	2	3758
3976	2	2054
3977	5	3248
3978	1	0
3979	48	3120
3980	1	0
3981	1	0
3982	2	2553
3983	10	3726
3984	33	3794
3985	9	2711
3986	1	0
3987	1	0
3988	23	3499
3989	1	0
3990	1	0
3991	1	0
3992	1	0
3993	1	0
3994	1	0
3995	1	0
3996	1	0
3997	6	3889
3998	34	3692
3999	1	0
4000	4	3679
4001	12	2766
4002	1	0
4003	1	0
4004	3	3153
4005	1	0
